9064,
9072,FLTOM
9080,
9088,HITOM+BASS
9096,LOTOM
9104,HITOM
9112,LOTOM+FLTOM
9120,SNARE+FLTOM
9128,
9136,HITOM+BASS
9144,LOTOM
9152,HITOM
9160,LOTOM
9168,HITOM
9176,HIHAT+LOTOM
9184,HIHAT+SNARE
9192,
9200,FLTOM
9208,
9216,HITOM+BASS
9224,LOTOM
9232,HITOM
9240,LOTOM+FLTOM
9248,SNARE+FLTOM
9256,
9264,HITOM+BASS
9272,LOTOM
9280,HITOM
9288,LOTOM
9296,HITOM
9304,LOTOM
9312,CYMBAL+SNARE+BASS
9320,SNARE+FLTOM
9328,HITOM
9336,HITOM
9344,HITOM+BASS
9352,LOTOM
9360,HITOM
9368,LOTOM+FLTOM
9376,SNARE+FLTOM
9384,
9392,HITOM+BASS
9400,LOTOM
9408,HITOM
9416,LOTOM
9424,HITOM
9432,HIHAT+LOTOM
9440,HIHAT+SNARE
9448,
9456,FLTOM
9464,
9472,HITOM+BASS
9480,LOTOM
9488,HITOM
9496,LOTOM+FLTOM
9504,SNARE+FLTOM
9512,
9520,HITOM+BASS
9528,LOTOM
9536,HITOM
9544,LOTOM
9552,HITOM
9560,HIHAT+LOTOM
9568,HIHAT+SNARE
9576,
9584,FLTOM
9592,
9600,HITOM+BASS
9608,LOTOM
9616,HITOM
9624,LOTOM+FLTOM
9632,SNARE+FLTOM
9640,
9648,HITOM+BASS
9656,LOTOM
9664,HITOM
9672,LOTOM
9680,HITOM
9688,HIHAT+LOTOM
9696,HIHAT+SNARE
9704,
9712,FLTOM
9720,
9728,HITOM+BASS
9736,LOTOM
9744,HITOM
9752,LOTOM+FLTOM
9760,SNARE+FLTOM
9768,
9776,HITOM+BASS
9784,LOTOM
9792,HITOM
9800,LOTOM
9808,HITOM
9816,LOTOM
9824,CYMBAL+SNARE+BASS
9832,SNARE+FLTOM
9840,HITOM
9848,HITOM
9856,HITOM+BASS
9864,LOTOM
9872,HITOM
9880,LOTOM+FLTOM
9888,SNARE+FLTOM
9896,
9904,HITOM+BASS
9912,LOTOM
9920,HITOM
9928,LOTOM
9936,HITOM
9944,HIHAT+LOTOM
9952,HIHAT+SNARE
9960,
9968,FLTOM
9976,
9984,HITOM+BASS
9992,LOTOM
10000,HITOM
10008,LOTOM+FLTOM
10016,SNARE+FLTOM
10024,
10032,HITOM+BASS
10040,LOTOM
10048,HITOM
10056,LOTOM
10064,HITOM
10072,HIHAT+LOTOM
10080,HIHAT+SNARE
10088,
10096,FLTOM
10104,
10112,HITOM+BASS
10120,LOTOM
10128,HITOM
10136,LOTOM+FLTOM
10144,SNARE+FLTOM
10152,
10160,HITOM+BASS
10168,LOTOM
10176,HITOM
10184,LOTOM
